Word, Value
abruptly,[[0.15716606]]
abruptness,[[0.15690948]]
abs,[[-0.15651074]]
abscess,[[0.15657218]]
abscessed,[[0.15653157]]
abscesses,[[0.15653953]]
abscind,[[-0.15636647]]
abscissa,[[0.15654379]]
abscissas,[[0.15653735]]
abscission,[[0.15663601]]
abscond,[[0.15673132]]
absconded,[[0.1565766]]
absconder,[[0.15653443]]
absconders,[[0.1565569]]
absconding,[[0.15658671]]
absconds,[[0.15655851]]
abseil,[[0.15653723]]
absence,[[0.15693992]]
absences,[[0.15703748]]
absent,[[0.15666084]]
absented,[[0.15656467]]
absentee,[[0.1565406]]
absenteeism,[[0.15656534]]
absentees,[[0.15688248]]
absenting,[[0.1565796]]
absently,[[0.15819855]]
absentminded,[[0.15658003]]
absentmindedly,[[0.15666401]]
absentmindedness,[[0.1565749]]
absents,[[0.15653859]]
absinthe,[[0.15655921]]
absinthism,[[-0.15638065]]
absolute,[[0.15663524]]
absolutely,[[0.15677007]]
absoluteness,[[0.15656291]]
absolutes,[[0.15656552]]
absolutest,[[-0.15651292]]
absolution,[[0.15662047]]
absolutism,[[0.15658893]]
absolutist,[[0.15668042]]
absolutistic,[[0.15653206]]
absolutists,[[0.1565399]]
absolvable,[[-0.15653118]]
absolve,[[0.15658779]]
absolved,[[0.15653923]]
absolver,[[0.15654597]]
absolvers,[[0.15653925]]
absolves,[[0.1570213]]
absolving,[[0.15656763]]
absonant,[[-0.15652743]]
absorb,[[0.15710841]]
absorbable,[[-0.15653133]]
absorbed,[[0.15723328]]
absorbency,[[0.15653187]]
absorbent,[[0.15655567]]
absorbents,[[0.15653238]]
absorber,[[0.15653576]]
absorbers,[[0.15653242]]
absorbing,[[0.15669487]]
absorbingly,[[0.15675239]]
absorbs,[[0.15695859]]
absorption,[[0.15796837]]
absorptions,[[0.15654236]]
absorptive,[[0.15667132]]
absorptivities,[[0.1565315]]
absorptivity,[[0.1565315]]
absquatulate,[[0.15653212]]
absquatulated,[[0.15656732]]
absquatulates,[[0.15653722]]
absquatulating,[[0.15653642]]
abstain,[[0.15664893]]
abstained,[[0.15663143]]
abstainer,[[0.15658838]]
abstainers,[[0.156553]]
abstaining,[[0.15698467]]
abstains,[[0.15685983]]
abstemious,[[0.15670894]]
abstemiously,[[0.15662038]]
abstemiousness,[[0.15655464]]
abstention,[[0.15706326]]
abstentions,[[0.15653637]]
abstergent,[[0.15653159]]
abstinence,[[0.15733568]]
abstinent,[[0.1565513]]
abstract,[[0.1566186]]
abstracted,[[0.1566094]]
abstractedly,[[0.15656669]]
abstractedness,[[0.1565491]]
abstracter,[[0.15657756]]
abstracting,[[0.15680368]]
abstraction,[[0.15658015]]
abstractionism,[[0.1565381]]
abstractionist,[[0.15654014]]
abstractionists,[[0.15653168]]
abstractions,[[0.15661617]]
abstractly,[[0.15739559]]
abstractness,[[0.15671968]]
abstracts,[[0.1565614]]
abstriction,[[0.15653168]]
abstruse,[[0.15658174]]
abstrusely,[[-0.15652743]]
abstruseness,[[0.15662579]]
absurd,[[0.15941952]]
absurder,[[0.15654054]]
absurdest,[[0.15655957]]
absurdist,[[0.15655585]]
absurdities,[[0.15671325]]
absurdity,[[0.15687087]]
absurdly,[[0.15662733]]
absurdness,[[0.15653419]]
abulia,[[0.15653165]]
abulias,[[-0.15653113]]
abulic,[[0.1565609]]
abundance,[[0.15659757]]
abundances,[[-0.15653133]]
abundant,[[0.16059242]]
abundantly,[[0.15696979]]
abuse,[[0.15658914]]
abused,[[0.15813716]]
abuser,[[0.1565747]]
abusers,[[0.15658808]]
abuses,[[0.15690497]]
abusing,[[0.15745534]]
abusive,[[0.15661763]]
abusively,[[0.1565851]]
abusiveness,[[0.15665039]]
abut,[[0.15656686]]
abutilon,[[0.1565403]]
abutment,[[0.15653455]]
abutments,[[0.15653343]]
abuts,[[0.15669557]]
abuttal,[[0.1565336]]
abuttals,[[0.15654102]]
abutted,[[0.15672651]]
abutters,[[0.15653175]]
abutting,[[0.15801068]]
abuzz,[[0.15657197]]
aby,[[-0.15646474]]
abying,[[-0.15634421]]
abysm,[[0.1565737]]
abysmal,[[0.15661073]]
abysmally,[[0.15666813]]
abysms,[[0.15698621]]
abyss,[[0.15682854]]
abyssal,[[-0.15653148]]
abysses,[[0.15659995]]
ac,[[0.1565728]]
acacia,[[0.15667099]]
acacias,[[0.15724503]]
academe,[[0.15681109]]
academia,[[0.15683313]]
academic,[[0.15703367]]
academical,[[0.15663341]]
academically,[[0.15656464]]
academician,[[0.15673667]]
academicians,[[0.15692145]]
academicism,[[0.15653574]]
academics,[[0.15658607]]
academies,[[0.15659389]]
academism,[[0.15654758]]
academy,[[0.16634582]]
acaleph,[[0.15659365]]
acanthaceous,[[0.15676099]]
acanthoid,[[0.1565315]]
acanthopterygian,[[-0.15652587]]
acanthopterygians,[[0.15653259]]
acanthus,[[0.15654917]]
acanthuses,[[0.15657035]]
acari,[[0.15653987]]
acariasis,[[0.15653516]]
acarid,[[0.15653557]]
acaroid,[[0.1565315]]
acarology,[[0.1565332]]
acarpous,[[-0.15648276]]
acarus,[[0.15654568]]
acatalectic,[[0.15653574]]
acaulescent,[[0.1565444]]
acc,[[0.15654436]]
accede,[[0.15748046]]
acceded,[[0.15779923]]
accedence,[[-0.15648741]]
accedes,[[-0.156518]]
acceding,[[0.15653358]]
accel,[[0.15653436]]
accelerando,[[0.15653841]]
accelerandos,[[0.15653391]]
accelerant,[[0.15653369]]
accelerate,[[0.1565727]]
accelerated,[[0.15653811]]
accelerates,[[0.1565785]]
accelerating,[[0.15731163]]
acceleration,[[0.15656053]]
accelerations,[[0.15653199]]
accelerative,[[0.15656798]]
accelerator,[[0.15653501]]
accelerators,[[-0.15652749]]
accelerometer,[[-0.15653096]]
accelerometers,[[0.15653162]]
accent,[[0.15738074]]
accented,[[0.15660444]]
accenting,[[0.1566094]]
accentor,[[0.1565413]]
accentors,[[0.15653358]]
accents,[[0.15987177]]
accentual,[[-0.15650928]]
accentuate,[[0.15686119]]
accentuated,[[0.15688895]]
accentuates,[[0.1565637]]
accentuating,[[0.15669875]]
accentuation,[[0.15653493]]
accept,[[0.1649113]]
acceptability,[[0.15678233]]
acceptable,[[0.15843727]]
acceptableness,[[0.15657057]]
acceptably,[[0.1565851]]
acceptance,[[0.1568716]]
acceptances,[[0.15653533]]
acceptant,[[0.15658435]]
acceptation,[[0.16095139]]
acceptations,[[0.15857984]]
accepted,[[0.15715684]]
accepter,[[0.15653318]]
accepting,[[0.15671299]]
acceptor,[[0.15653709]]
acceptors,[[-0.15652531]]
accepts,[[0.15658036]]
access,[[0.15684442]]
accessed,[[0.15653297]]
accesses,[[0.15656459]]
accessibility,[[0.1565432]]
accessible,[[0.15700278]]
accessibleness,[[0.15654999]]
accessibly,[[0.15653226]]
accessing,[[-0.15651953]]
accession,[[0.15691288]]
accessional,[[0.15659748]]
accessioned,[[0.15653197]]
accessioning,[[0.15654983]]
accessions,[[0.15692794]]
accessories,[[0.15657999]]
accessorizing,[[0.15653317]]
accessory,[[0.15661894]]
accidence,[[0.15653615]]
accidences,[[0.15662536]]
accident,[[0.15693536]]
accidental,[[0.15654366]]
accidentally,[[0.15914463]]
accidentals,[[0.15657164]]
accidents,[[0.15686284]]
accidie,[[0.1565325]]
accipiter,[[0.1566119]]
accipitrine,[[0.15653597]]
acclaim,[[0.15653744]]
acclaimed,[[0.15713891]]
acclaiming,[[0.15654202]]
acclaims,[[0.15653376]]
acclamation,[[0.15656467]]
acclamations,[[0.15659642]]
acclamatory,[[-0.15645784]]
acclimate,[[-0.1565275]]
acclimated,[[0.15657292]]
acclimating,[[0.15654609]]
acclimation,[[0.15690586]]
acclimatization,[[0.1565329]]
acclimatize,[[0.1565371]]
acclimatized,[[0.15663616]]
acclimatizes,[[-0.15653145]]
acclimatizing,[[0.15656789]]
acclivities,[[0.15693277]]
acclivitous,[[0.1565353]]
acclivity,[[0.15657185]]
accolade,[[0.15677452]]
accolades,[[0.15675284]]
accommodate,[[0.15678389]]
accommodated,[[0.15729213]]
accommodates,[[0.15663093]]
accommodating,[[0.15712427]]
accommodatingly,[[0.15656312]]
accommodation,[[0.15694286]]
accommodations,[[0.15675636]]
accommodative,[[-0.15648834]]
accompanied,[[0.15656032]]
accompanies,[[0.15656529]]
accompaniment,[[0.15740901]]
accompaniments,[[0.15809701]]
accompanist,[[0.15661991]]
accompanists,[[0.15659399]]
accompany,[[0.1566162]]
accompanying,[[0.15704358]]
accompanyist,[[0.15653637]]
accompanyists,[[0.15653318]]
accomplice,[[0.15654305]]
accomplices,[[0.15659226]]
accomplish,[[0.15662922]]
accomplished,[[0.15671961]]
accomplisher,[[0.15653786]]
accomplishes,[[0.15674143]]
accomplishing,[[0.15742972]]
accomplishment,[[0.15655555]]
accomplishments,[[0.15702173]]
accord,[[0.15698998]]
accordance,[[0.15689746]]
accordant,[[0.15655997]]
accorded,[[0.15717717]]
according,[[0.15692666]]
accordingly,[[0.15659143]]
accordion,[[0.1570297]]
accordionist,[[0.15653422]]
accordions,[[-0.15652639]]
accords,[[0.18641636]]
accost,[[0.15685713]]
accosted,[[0.156554]]
accosting,[[0.15685007]]
accosts,[[0.15654261]]
accouchement,[[0.15653421]]
accouchements,[[-0.15640678]]
accoucheur,[[-0.15652981]]
accoucheurs,[[0.15654121]]
account,[[0.15805346]]
accountability,[[0.1568666]]
accountable,[[0.1568505]]
accountableness,[[0.15661621]]
accountably,[[0.15662396]]
accountancy,[[0.15656802]]
accountant,[[0.15671416]]
accountants,[[0.15653223]]
accounted,[[0.15915775]]
accounting,[[0.15653974]]
accounts,[[0.15739074]]
accouplement,[[0.15653157]]
accouter,[[-0.15652913]]
accoutered,[[0.15659344]]
accoutering,[[0.15656161]]
accouterment,[[0.1565512]]
accouterments,[[0.15653504]]
accoutre,[[0.15653217]]
accoutred,[[0.15654235]]
accoutrement,[[0.15659845]]
accoutrements,[[0.16193698]]
accoutres,[[0.15653205]]
accoutring,[[-0.15653144]]
accredit,[[0.15784149]]
accreditation,[[0.15654771]]
accredited,[[0.15661596]]
accrediting,[[0.15654443]]
accredits,[[0.15658408]]
accrescent,[[0.15657578]]
accrete,[[-0.15653145]]
accreted,[[-0.1564595]]
accretes,[[0.15653408]]
accreting,[[-0.15653028]]
accretion,[[0.15655585]]
accretionary,[[0.15653165]]
accretions,[[0.15670134]]
accretive,[[-0.15653005]]
accroach,[[-0.15653048]]
accrual,[[0.15653318]]
accruals,[[0.15653893]]
accrue,[[0.1565496]]
accrued,[[0.15664805]]
accrues,[[0.15660983]]
accruing,[[0.15660186]]
acct,[[0.15653327]]
acculturate,[[0.15653174]]
acculturated,[[-0.15653113]]
acculturation,[[0.15653168]]
acculturative,[[0.15653798]]
accumbent,[[-0.15652965]]
accumulate,[[0.1575205]]
accumulated,[[0.15655936]]
accumulates,[[0.15656945]]
accumulating,[[0.15685225]]
accumulation,[[0.15659031]]
accumulations,[[0.15734842]]
accumulative,[[0.15653233]]
accumulator,[[0.15653224]]
accumulators,[[0.15660413]]
accuracies,[[0.15655141]]
accuracy,[[0.15683441]]
accurate,[[0.15715349]]
accurately,[[0.15657431]]
accurateness,[[0.15653615]]
accursed,[[0.15653601]]
accursedly,[[0.1569151]]
accursedness,[[-0.15653077]]
accusal,[[-0.15581194]]
accusals,[[0.15660787]]
accusation,[[0.15692112]]
accusations,[[0.15778063]]
accusative,[[0.1565323]]
accusatives,[[0.15653235]]
accusatorial,[[0.15654057]]
accusatory,[[0.15659936]]
accuse,[[0.15674749]]
accused,[[0.15667792]]
accuser,[[0.15705073]]
accusers,[[0.15656827]]
accuses,[[0.1565572]]
accusing,[[0.15773475]]
accusingly,[[0.15657526]]
accustom,[[0.15892278]]
accustomed,[[0.15718248]]
accustoming,[[0.15658733]]
accustoms,[[0.1566505]]
ace,[[0.15653819]]
aced,[[-0.15653141]]
acedia,[[0.15653551]]
acentric,[[0.1565419]]
acephalous,[[0.15653607]]
acerate,[[0.15653512]]
acerb,[[0.15655023]]
acerbate,[[-0.15653136]]
acerbated,[[0.15661114]]
acerbic,[[-0.15652952]]
acerbity,[[0.15669504]]
acerose,[[0.15653399]]
aces,[[0.15677778]]
acescent,[[0.1565515]]
acetabulum,[[0.15654558]]
acetal,[[0.15653153]]
acetaldehyde,[[-0.15653144]]
acetamide,[[0.15653312]]
acetanilide,[[0.15654175]]
acetate,[[0.15653157]]
acetates,[[0.15659283]]
acetic,[[0.15653597]]
acetified,[[0.15657201]]
acetify,[[0.15655175]]
acetifying,[[-0.15653041]]
acetometer,[[-0.15653084]]
acetone,[[0.15653661]]
acetonic,[[-0.15652956]]
acetous,[[0.15653582]]
acetum,[[0.15653622]]
acetyl,[[0.15653184]]
acetylated,[[0.1565315]]
acetylcholine,[[0.1565315]]
acetylene,[[0.15659778]]
ache,[[0.157914]]
ached,[[0.15660964]]
achene,[[0.15653387]]
achenes,[[0.15653831]]
aches,[[0.15653621]]
achier,[[-0.15647258]]
achievable,[[0.15655401]]
achieve,[[0.1583714]]
achieved,[[0.15735403]]
achievement,[[0.15833606]]
achievements,[[0.15676647]]
achiever,[[-0.15652917]]
achievers,[[0.15654828]]
achieves,[[0.15729859]]
achieving,[[0.15654454]]
aching,[[0.15734276]]
achingly,[[0.15659565]]
achlamydeous,[[0.1565315]]
achlorhydria,[[-0.15652655]]
achondrites,[[0.15653208]]
achondroplasia,[[0.15653153]]
achoo,[[0.15653157]]
achromat,[[0.1565316]]
achromatic,[[0.1565524]]
achromatically,[[0.15660802]]
achromaticity,[[-0.15653148]]
achromatin,[[-0.15653144]]
achromatism,[[0.15653159]]
achromatize,[[-0.15650615]]
achromatized,[[0.15653214]]
achromatizing,[[-0.15653127]]
achy,[[-0.1565267]]
acicula,[[0.15654044]]
acicular,[[0.15655626]]
aciculate,[[-0.15648103]]
acid,[[0.15656197]]
acidic,[[0.15653282]]
acidification,[[0.15669058]]
acidified,[[-0.1565098]]
acidifier,[[0.15655302]]
acidifies,[[0.15654382]]
acidify,[[-0.15653071]]
acidifying,[[0.15653259]]
acidimeter,[[0.15653175]]
acidimetry,[[0.15653215]]
acidity,[[0.15691131]]
acidly,[[0.15658121]]
acidness,[[-0.15652888]]
acidosis,[[0.15653412]]
acids,[[0.15653491]]
acidulate,[[-0.15653138]]
acidulated,[[0.15656422]]
acidulates,[[0.15653192]]
acidulating,[[0.15653166]]
acidulent,[[0.15653521]]
acidulous,[[0.1565367]]
acinaciform,[[-0.15651476]]
acini,[[-0.15653144]]
aciniform,[[-0.15652646]]
acinus,[[0.15656041]]
acknowledge,[[0.1566316]]
acknowledged,[[0.16712497]]
acknowledgement,[[0.15690361]]
acknowledgements,[[0.15653706]]
acknowledges,[[0.15667377]]
acknowledging,[[0.15709591]]
acknowledgment,[[0.15691361]]
acknowledgments,[[0.15666945]]
acme,[[0.15684544]]
acmes,[[0.15718861]]
acne,[[-0.15653075]]
acnode,[[0.1565315]]
acolyte,[[-0.15611529]]
acolytes,[[0.15660787]]
aconite,[[0.156543]]
aconites,[[0.15691464]]
acorn,[[0.15658641]]
acorns,[[0.15656635]]
acosmism,[[0.15655427]]
acoustic,[[0.15661244]]
acoustical,[[0.15653294]]
acoustically,[[0.15654561]]
acoustician,[[-0.15653142]]
acousticians,[[0.15685706]]
acoustics,[[0.15659286]]
acpt,[[0.15654336]]
acquaint,[[0.15661667]]
acquaintance,[[0.15715468]]
acquaintances,[[0.15796754]]
acquaintanceship,[[0.16202407]]
acquainted,[[0.15659776]]
acquainting,[[0.15675871]]
acquaints,[[0.15723939]]
acquiesce,[[0.15673372]]
acquiesced,[[0.15685423]]
acquiescence,[[0.15657419]]
acquiescent,[[0.1566138]]
acquiescently,[[0.15653332]]
acquiesces,[[0.15661366]]
acquiescing,[[0.15656354]]
acquirable,[[-0.15652944]]
acquire,[[0.15943675]]
acquired,[[0.15658751]]
acquirement,[[0.15688474]]
acquirer,[[0.15654054]]
acquirers,[[0.15676436]]
acquires,[[0.15728477]]
acquiring,[[0.15710701]]
acquisition,[[0.15702038]]
acquisitions,[[0.15678433]]
acquisitive,[[0.15653889]]
acquisitively,[[0.15654081]]
acquisitiveness,[[0.15655285]]
acquit,[[0.15668666]]
acquits,[[0.15658709]]
acquittal,[[0.15705502]]
acquittals,[[-0.15651551]]
acquittance,[[0.15653597]]
acquittances,[[-0.1565163]]
acquitted,[[0.15655915]]
acquitting,[[0.1610579]]
acre,[[0.15717652]]
acreage,[[0.15654054]]
acreages,[[0.15653297]]
acred,[[0.1566436]]
acres,[[0.15681915]]
acrid,[[0.15716672]]
acrider,[[-0.1564938]]
acridest,[[0.15655489]]
acridine,[[-0.1565312]]
acridity,[[0.15654477]]
acridly,[[0.15654136]]
acridness,[[-0.15653117]]
acrimonious,[[0.15660575]]
acrimoniously,[[0.15679595]]
acrimoniousness,[[0.15653168]]
acrimony,[[0.15742061]]
acrobat,[[0.156542]]
acrobatic,[[0.15654047]]
acrobatically,[[0.15655451]]
acrobatics,[[0.15670095]]
acrobats,[[0.15671705]]
acrocarpous,[[0.15653263]]
acrodont,[[0.1565315]]
acrodonts,[[-0.15653144]]
acrogen,[[0.1565315]]
acrogens,[[0.15665689]]
acrolein,[[-0.15653144]]
acrolith,[[-0.1565308]]
acromegalic,[[-0.15653144]]
acromegaly,[[-0.15653107]]
acromion,[[0.15659553]]
acronym,[[0.1565337]]
acronymic,[[0.15653157]]
acronyms,[[0.15653193]]
acropetal,[[0.15653169]]
acrophobia,[[0.1565678]]
acropolis,[[0.15908886]]
acropolises,[[0.15653898]]
acrospire,[[-0.1565311]]
across,[[0.15780224]]
acrostic,[[0.15673301]]
acrostics,[[0.15675037]]
acroterion,[[0.15719466]]
acrylic,[[0.15653676]]
acrylics,[[0.15656231]]
act,[[0.15892892]]
actable,[[0.15653214]]
acted,[[0.15686551]]
actg,[[0.15653317]]
actin,[[0.16220646]]
actinal,[[-0.15653071]]
acting,[[0.16070506]]
actinia,[[0.15668067]]
actinias,[[0.15661831]]
actinic,[[0.15653737]]
actiniform,[[0.15653318]]
actinism,[[0.15653583]]
actinium,[[0.15653701]]
actinoid,[[0.1565315]]
actinolite,[[-0.15652481]]
actinolites,[[0.15653276]]
actinometer,[[0.15654016]]
actinometers,[[0.15653352]]
actinomorphic,[[-0.15652978]]
actinomycetes,[[0.15653317]]
actinomycin,[[0.1565319]]
actinomycoses,[[0.1565315]]
actinomycosis,[[0.15653469]]
action,[[0.15662023]]
actionable,[[0.15657981]]
actionless,[[-0.15632093]]
actions,[[0.15661277]]
activate,[[0.1565343]]
activated,[[0.15656422]]
activates,[[-0.1565292]]
activating,[[0.15654464]]
activation,[[0.15653194]]
activations,[[0.15653151]]
activator,[[0.15653285]]
activators,[[0.1565315]]
active,[[0.1566156]]
actively,[[0.15666549]]
activeness,[[0.15653194]]
actives,[[0.15655936]]
activism,[[0.15655822]]
activist,[[-0.15638798]]
activistic,[[-0.15652969]]
activists,[[0.1565683]]
activities,[[0.15665318]]
activity,[[0.1566831]]
actor,[[0.15715383]]
actors,[[0.15653637]]
actress,[[0.15670902]]
actresses,[[0.15653646]]
acts,[[0.15693499]]
actual,[[0.1572877]]
actualities,[[0.15722144]]
actuality,[[0.15727803]]
actualization,[[0.15704362]]
actualize,[[0.1565589]]
actualized,[[0.15653241]]
actualizes,[[0.15653661]]
actualizing,[[-0.15652888]]
actually,[[0.18769813]]
actuarial,[[-0.15652497]]
actuarially,[[0.15653382]]
actuaries,[[0.15673029]]
actuary,[[0.15655147]]
actuate,[[0.15682785]]
